package_name,version,ecosystem,downloads_count,age_days,maintainers_count,dependencies_count,version_major,version_minor,version_patch,is_prerelease,base64_imports,base64_decode_calls,base64_encoded_strings,fernet_usage,aes_usage,rsa_usage,crypto_imports,http_requests,socket_usage,dns_lookups,external_urls_count,ip_addresses_hardcoded,suspicious_domains,file_read_operations,file_write_operations,file_delete_operations,temp_file_usage,sensitive_paths_accessed,eval_calls,exec_calls,subprocess_calls,os_system_calls,shell_commands,obfuscation_score,minified_code,hex_encoded_strings,unicode_obfuscation,string_concatenation_abuse,env_var_access,credential_patterns,token_patterns,password_patterns,api_key_patterns,keylogger_patterns,screenshot_capture,clipboard_access,webcam_access,microphone_access,reverse_shell_patterns,backdoor_patterns,c2_server_patterns,startup_modification,cron_job_creation,registry_modification,has_readme,has_license,has_tests,has_changelog,documentation_score,author_account_age_days,author_other_packages,author_verified,author_email_disposable,typosquatting_score,name_similarity_to_popular,known_vulnerability_count,cve_references,is_malicious
ioredis,5.12.9,npm,1911798,3604,11,25,5,12,9,0,0,0,2,0,1,0,1,2,0,1,1,0,0,8,0,0,0,0,0,0,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.73,493,11,1,0,0.0,0.09,0,0,0
uuid,0.15.32,npm,7824115,2412,7,16,0,15,32,0,1,1,0,0,0,0,0,3,0,0,2,0,0,2,3,1,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.65,2379,9,1,0,0.02,0.12,0,0,0
@ccv2/web_automation_golden,4.11.19,npm,170,26,1,1,4,11,19,1,4,14,4,1,1,1,8,18,1,1,4,4,5,25,13,2,1,6,8,5,8,3,1,0.6,0,15,0,13,0,7,2,2,5,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0.18,37,1,0,0,0.67,0.67,3,3,1
byteseep,5.16.23,pypi,20925,104,1,2,5,16,23,1,4,5,5,1,1,1,6,14,0,2,9,3,3,26,30,8,0,6,3,1,1,3,3,0.4,0,3,0,18,1,2,2,5,6,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.25,183,2,1,0,0.64,0.68,5,2,1
config,5.14.38,npm,5084975,3314,13,29,5,14,38,0,1,0,1,0,1,0,0,0,0,1,2,0,0,1,2,1,1,0,0,0,0,1,1,0.08,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.92,2469,46,1,0,0.01,0.07,0,0,0
cloudfix,3.3.2,pypi,28799,156,2,6,3,3,2,0,2,3,3,0,1,1,4,17,0,4,15,2,2,11,10,8,1,3,1,5,8,4,4,0.17,0,14,0,6,1,2,2,4,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.09,47,0,1,1,0.26,0.71,4,3,1
binol,0.18.3,pypi,406,22,1,2,0,18,3,0,5,9,13,1,1,1,5,9,1,0,4,4,4,39,23,0,1,8,9,8,9,2,5,0.6,1,9,1,10,1,2,3,0,8,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0.26,40,2,0,1,0.44,0.94,4,2,1
32red-api,4.17.1,npm,106,18,1,0,4,17,1,0,4,3,18,1,1,1,7,8,0,2,13,2,1,19,14,1,1,4,3,5,8,2,4,0.84,1,5,0,13,1,3,1,3,8,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.33,60,2,0,1,0.94,0.44,0,3,1
paramiko,1.7.29,pypi,2545122,3245,20,6,1,7,29,0,0,0,2,0,0,0,1,2,0,1,0,0,0,7,3,0,0,0,0,0,0,1,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.76,2403,32,1,0,0.1,0.12,0,0,0
@global-engineering-shared/gweb-material-global,1.5.30,npm,1016,112,2,7,1,5,30,0,2,1,16,0,0,1,6,13,0,5,8,2,4,35,11,8,0,9,3,3,2,5,4,0.13,1,4,0,13,1,7,4,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02,123,3,1,1,0.46,0.64,1,3,1
cryztalnitro,1.16.48,pypi,123,28,1,0,1,16,48,1,4,12,10,1,1,0,7,4,1,2,13,5,4,36,21,7,1,6,6,8,5,1,3,0.53,1,3,1,6,1,8,2,5,5,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0.34,30,0,0,1,0.64,0.94,0,3,1
@bgrc/kyc-theme,5.1.2,npm,50,20,1,7,5,1,2,0,1,2,14,1,1,0,5,8,1,0,12,2,5,7,12,10,1,3,2,0,7,5,5,0.89,1,13,1,4,1,0,3,3,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0.03,24,0,0,1,0.8,0.37,2,2,1
axois,2.2.22,npm,473,14,1,8,2,2,22,1,3,5,5,0,1,1,4,10,0,5,10,1,4,5,4,6,1,8,4,1,3,0,3,0.83,1,15,1,8,1,5,4,5,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0.38,59,1,0,0,0.21,0.69,0,2,1
date-fns,1.19.16,npm,5661739,1166,5,23,1,19,16,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,1,1,1,0,1,0,0,0,0,0.05,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.69,1106,24,0,0,0.05,0.11,0,0,0
svelte,4.17.31,npm,6500410,2584,6,29,4,17,31,0,0,2,0,1,0,0,0,3,0,1,2,0,0,3,2,0,1,0,1,0,0,0,0,0.02,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0.67,2584,14,1,0,0.03,0.06,0,0,0
@frontend-clients/design-system,2.17.13,npm,9044,125,2,7,2,17,13,0,0,0,15,0,1,0,6,10,0,0,5,3,7,3,28,6,1,7,1,0,3,1,6,0.39,0,13,0,17,0,10,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,181,1,0,0,0.72,0.65,3,0,1
tqdm,3.10.19,pypi,3879750,2536,11,29,3,10,19,0,0,0,1,1,0,1,0,1,0,0,1,0,0,6,5,1,0,0,1,0,2,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.96,1212,12,1,0,0.09,0.13,0,0,0
@auro-formkit/config,2.5.45,npm,363,29,1,1,2,5,45,0,2,14,8,1,0,0,6,17,1,4,3,0,5,27,23,7,1,7,6,6,10,0,3,0.85,1,2,1,16,1,2,8,5,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.38,33,1,0,0,0.39,0.73,4,2,1
knex,4.15.28,npm,6075440,2462,14,12,4,15,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,1,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.61,1823,31,1,0,0.01,0.04,0,0,0
@gc-crm/gc-crm-lib,3.14.43,npm,20325,69,1,6,3,14,43,0,5,1,7,0,0,1,4,5,1,0,5,2,8,35,13,7,1,2,1,5,10,1,8,0.4,0,11,0,12,1,10,2,4,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.4,46,2,0,0,0.28,0.23,4,0,1
swc,4.8.46,npm,5403005,2211,17,12,4,8,46,1,0,2,0,0,0,0,1,3,1,0,1,0,0,6,3,0,0,0,0,0,0,1,0,0.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.92,1072,12,1,0,0.09,0.03,0,0,0
chalk,1.13.36,npm,3299147,2075,19,21,1,13,36,0,0,0,0,0,0,0,1,3,0,0,1,0,0,2,5,0,0,0,1,0,2,0,1,0.12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.93,2780,36,1,0,0.03,0.09,0,0,0
1inch-p2p-sdk,5.20.0,npm,185,23,2,6,5,20,0,1,2,12,2,0,1,0,3,4,0,4,12,2,7,11,21,6,0,1,3,1,4,3,8,0.93,1,5,1,14,1,7,6,2,7,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0.23,36,1,0,1,0.72,0.36,4,1,1
aiohttp,0.0.3,pypi,8350492,3189,20,9,0,0,3,0,0,1,1,0,0,0,2,2,0,1,0,0,0,2,2,1,0,0,0,0,2,0,1,0.09,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.94,955,14,1,0,0.0,0.12,0,0,0
@frontend-clients/wallet-web,5.16.33,npm,60,22,1,1,5,16,33,1,4,2,4,0,1,1,5,4,1,0,7,2,6,21,10,7,0,3,3,2,10,3,1,0.61,1,9,0,7,0,0,1,4,5,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0.2,29,1,0,1,0.54,0.89,2,0,1
dtb-bytehouse,1.16.7,pypi,444,21,1,2,1,16,7,0,3,8,14,1,0,0,3,5,1,2,12,1,6,5,1,7,1,4,1,2,10,1,8,0.69,0,4,1,15,0,6,6,3,6,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0.29,14,2,0,1,0.43,0.37,4,2,1
@evt-cdk/core,3.3.6,npm,400,19,1,8,3,3,6,0,2,15,4,1,1,0,5,17,1,5,15,0,3,25,11,2,0,4,9,7,7,0,4,0.8,1,10,1,18,1,1,4,2,6,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0.38,33,2,0,1,0.91,0.6,0,0,1
@bonk-sdk/sha256,1.11.37,npm,350,20,1,6,1,11,37,1,2,9,13,1,1,1,5,5,0,4,2,0,6,17,16,5,1,10,3,0,1,2,7,0.73,1,12,1,13,1,8,0,4,2,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0.1,20,0,0,0,0.57,0.96,2,2,1
typescript,1.2.34,npm,895,83,2,10,1,2,34,0,1,4,4,1,0,0,3,6,0,0,4,0,0,10,11,1,0,0,1,1,2,1,1,0.3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.65,184,33,0,0,0.15,0.2,1,0,0
@gfgtech/ui,0.7.46,npm,208,15,2,7,0,7,46,0,1,13,10,1,1,1,4,12,1,3,10,4,6,29,24,8,1,6,8,7,5,2,5,0.78,1,3,1,8,1,1,8,5,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0.09,11,1,0,0,0.73,0.39,0,0,1
js-sha3,2.1.38,npm,3905388,3077,18,12,2,1,38,0,0,2,1,0,0,0,1,3,1,0,2,0,0,10,3,0,0,0,0,0,0,1,0,0.13,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.91,2880,7,1,0,0.06,0.15,1,0,0
commander,3.1.21,npm,1098,88,14,21,3,1,21,0,0,4,0,1,1,1,1,2,1,0,1,1,0,9,4,1,0,0,2,1,3,0,0,0.33,0,4,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0.84,291,25,1,0,0.16,0.14,0,0,0
comander,2.3.50,npm,54,15,1,5,2,3,50,1,4,14,10,1,0,1,8,9,1,2,5,0,1,7,30,1,1,8,5,2,2,4,2,0.6,0,8,1,9,0,4,4,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.34,42,2,0,0,0.45,0.91,4,2,1
debug,5.4.10,npm,8601086,1342,20,28,5,4,10,0,0,0,0,0,1,0,2,1,0,0,0,0,0,6,4,0,1,0,0,0,1,0,1,0.15,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0.68,1401,47,0,0,0.06,0.12,0,0,0
aietelegram,5.8.29,pypi,432,9,1,3,5,8,29,0,5,15,12,1,1,0,1,15,1,0,11,5,1,40,24,7,1,4,8,5,4,5,4,0.6,1,4,1,5,1,4,7,0,5,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0.2,17,0,0,1,0.89,0.94,2,2,1
0wneg,0.10.8,pypi,366,15,1,7,0,10,8,0,4,2,13,1,1,0,5,5,1,0,3,3,3,14,25,6,1,6,1,8,8,5,6,0.6,0,12,1,9,1,7,0,2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0.05,5,2,0,1,0.89,0.57,4,0,1
@al-ui/useappinsights,0.13.14,npm,429,2,1,4,0,13,14,0,4,14,8,1,1,0,7,8,1,0,14,4,5,17,23,1,0,5,6,2,7,5,3,0.67,1,10,1,5,1,0,4,3,5,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0.04,35,0,0,1,0.65,0.52,3,0,1
inquirer,2.4.6,npm,8685016,3847,5,26,2,4,6,1,0,0,0,0,0,1,1,1,0,1,1,0,0,3,1,1,0,0,1,1,0,0,1,0.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.7,687,48,1,0,0.08,0.08,1,0,0
next,4.4.1,npm,4433,60,7,24,4,4,1,0,1,2,2,0,0,1,1,7,0,0,5,1,0,20,2,0,0,0,3,0,1,0,1,0.26,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.62,848,36,1,1,0.14,0.26,0,0,0
scipy,0.11.47,pypi,5017272,2459,19,7,0,11,47,1,1,0,2,1,1,0,0,0,0,1,1,0,0,4,4,1,0,0,0,1,1,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.81,1953,43,1,0,0.03,0.13,0,0,0
@asyncapi/keeper,2.5.47,npm,1699,80,1,5,2,5,47,0,2,1,8,1,0,1,4,2,1,2,11,3,6,4,23,4,1,10,0,0,9,0,7,0.28,1,14,0,15,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.44,63,0,1,0,0.15,0.66,0,2,1
toml,0.9.40,pypi,4194427,1207,17,14,0,9,40,0,0,1,2,0,1,0,0,2,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0.09,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0.85,2370,41,0,0,0.05,0.06,0,0,0
psycopg2,4.14.38,pypi,4898379,369,3,19,4,14,38,0,1,2,0,1,0,0,0,3,0,0,2,0,0,3,3,0,0,0,0,0,1,1,0,0.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.65,2079,7,1,0,0.02,0.09,0,0,0
needle,0.16.33,npm,4567001,1642,16,29,0,16,33,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,2,0,0,0.07,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.66,1282,39,1,0,0.04,0.04,0,0,0
dayjs,0.1.12,npm,340866,1504,4,29,0,1,12,0,0,0,2,0,0,0,0,0,0,0,2,0,0,9,1,1,1,0,1,0,0,0,0,0.15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.77,2290,8,0,0,0.07,0.07,0,0,0
@ctrl/ts-base32,1.3.41,npm,27920,139,1,0,1,3,41,1,3,0,1,1,1,1,7,10,1,2,11,0,1,38,3,8,0,8,0,2,8,0,7,0.26,1,6,0,2,1,4,7,3,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.39,116,3,1,0,0.44,0.36,4,3,1
control4d-multiview,2.18.27,pypi,48978,143,1,7,2,18,27,0,3,2,8,0,0,0,1,12,0,5,13,1,1,22,6,8,1,4,0,7,10,5,8,0.31,1,2,0,10,0,6,1,5,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.38,92,1,1,0,0.67,0.33,1,3,1
@art-ws/di-node,2.4.40,npm,6481,54,1,2,2,4,40,0,4,3,15,1,1,1,3,2,0,2,7,2,5,11,2,5,1,9,1,6,0,2,3,0.32,1,15,0,17,1,5,3,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.26,49,3,0,0,0.24,0.76,1,1,1
express-rate-limit,4.1.31,npm,9783742,1239,9,15,4,1,31,0,0,1,0,0,1,0,1,1,1,0,0,0,0,2,5,1,0,0,0,0,1,0,0,0.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.88,2982,7,0,0,0.1,0.13,0,0,0
react-router-dom,5.11.5,npm,6919,73,12,3,5,11,5,0,1,2,1,0,1,0,2,5,0,1,4,0,0,13,4,1,0,0,1,0,1,0,2,0.29,0,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.92,1916,3,0,0,0.13,0.15,0,0,0
lit,5.1.25,npm,6425918,992,7,23,5,1,25,0,0,0,2,0,1,0,0,2,0,0,2,0,0,5,0,0,1,0,0,0,2,0,1,0.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.6,604,27,1,0,0.01,0.03,0,0,0
colorama,1.6.37,pypi,9200,107,6,13,1,6,37,1,1,3,3,1,0,0,1,3,1,1,5,1,0,20,2,0,1,1,1,0,0,1,0,0.38,1,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.87,2455,39,1,0,0.05,0.24,1,0,0
psycopg2,5.9.46,pypi,1378,63,14,18,5,9,46,0,1,3,1,1,1,1,1,4,0,0,2,0,0,6,5,1,0,0,0,0,3,0,3,0.37,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0.99,2963,50,1,1,0.16,0.21,0,0,0
bcryptjs,0.8.46,npm,6271563,2503,18,28,0,8,46,0,1,0,2,0,0,0,0,2,0,0,2,0,0,8,4,1,1,0,0,0,2,0,0,0.04,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.64,1619,49,1,0,0.03,0.12,0,0,0
ora,1.11.17,npm,5118198,2394,15,13,1,11,17,0,0,0,1,0,0,1,2,0,1,1,1,0,0,1,4,0,1,0,0,0,0,0,0,0.02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.94,793,17,1,0,0.06,0.14,1,0,0
axios,3.5.0,npm,1938892,717,10,3,3,5,0,1,0,2,0,0,0,1,2,0,0,0,1,0,0,7,3,0,0,0,0,0,0,0,1,0.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.78,372,44,0,0,0.09,0.13,1,0,0
@0xengine/xmlrpc,0.17.24,npm,48270,103,1,2,0,17,24,0,3,3,7,0,0,0,4,3,0,4,5,2,6,4,20,4,1,4,3,4,10,4,0,0.44,0,9,0,18,1,4,2,3,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.02,121,3,0,0,0.15,0.93,2,2,1
@actbase/react-native-less-transformer,4.10.19,npm,257,22,2,4,4,10,19,1,4,12,2,1,0,1,4,10,0,1,15,3,7,21,27,10,0,1,4,8,7,2,7,0.56,1,11,1,14,1,8,4,2,3,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0.06,44,1,0,1,0.87,0.44,5,1,1
@accordproject/concerto-metamodel,3.11.25,npm,237,24,2,1,3,11,25,0,4,7,3,0,1,0,6,12,1,3,14,1,8,24,16,1,1,8,1,5,2,2,1,0.84,0,0,1,5,1,3,8,1,8,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0.01,39,0,0,1,0.64,0.56,5,1,1
@actbase/node-server,0.17.17,npm,13725,197,1,5,0,17,17,1,0,2,12,0,1,1,0,3,0,4,3,2,1,13,15,0,1,9,2,3,8,3,2,0.35,1,0,0,9,1,8,5,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.56,52,0,0,0,0.72,0.26,4,0,1
virtualenv,3.13.40,pypi,3559845,1020,9,11,3,13,40,0,0,1,2,1,0,0,0,2,0,0,1,0,0,1,3,0,1,0,1,0,0,0,0,0.14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.69,986,40,1,0,0.03,0.1,1,0,0
@ensdomains/ui,5.9.45,npm,305,9,2,4,5,9,45,1,2,4,6,1,1,0,3,8,1,3,4,0,8,29,11,0,0,5,9,1,3,5,1,0.87,1,15,1,2,0,3,7,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0.13,31,2,0,1,0.94,0.47,3,2,1
typeorm,3.17.41,npm,6283398,599,13,13,3,17,41,1,1,0,0,0,0,0,0,0,0,1,2,0,0,9,4,0,0,0,0,1,0,0,0,0.12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.79,545,41,0,0,0.0,0.04,0,0,0
express,5.3.44,npm,1321373,1135,7,15,5,3,44,0,1,1,2,0,0,1,1,2,0,1,0,0,0,10,5,0,0,0,0,0,0,0,0,0.03,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.87,1669,40,1,0,0.07,0.09,0,0,0
ethesjs,1.16.27,npm,6,9,1,1,1,16,27,1,3,8,14,1,1,0,5,6,1,5,11,3,8,17,24,10,1,4,6,8,6,5,3,0.96,1,0,1,2,1,0,6,0,8,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0.38,42,0,0,1,0.68,0.78,0,0,1
000webhost-admin,0.0.4,npm,101,28,1,0,0,0,4,0,1,3,6,1,1,0,8,3,1,5,8,1,6,15,30,2,1,5,6,7,3,0,4,0.82,1,15,1,19,0,0,1,2,6,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0.2,24,1,0,0,0.22,0.71,0,2,1
pg,3.1.36,npm,8828172,2308,17,18,3,1,36,0,0,0,0,0,1,1,0,3,0,1,2,0,0,8,4,1,0,0,1,1,1,0,1,0.03,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.85,1930,24,1,0,0.02,0.14,0,0,0
axelo,1.8.25,pypi,67,21,1,7,1,8,25,1,5,7,4,0,1,0,5,7,1,0,5,2,5,12,15,8,1,5,2,8,1,5,5,0.82,0,4,1,5,1,8,2,2,4,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0.25,53,1,0,0,0.2,0.82,5,2,1
turbopack,4.16.43,npm,7493053,2505,16,22,4,16,43,0,1,2,0,1,0,1,0,3,0,1,2,0,0,8,0,1,0,0,0,0,0,0,1,0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.78,2082,38,0,0,0.09,0.0,0,0,0
commander,1.5.16,npm,5451,49,10,17,1,5,16,0,0,5,5,1,0,0,1,2,0,1,4,1,0,6,7,1,0,0,2,0,4,1,3,0.2,0,3,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0.86,2127,17,1,0,0.16,0.1,1,0,0
betterstyle,0.18.4,pypi,7,8,1,8,0,18,4,0,4,14,13,0,1,1,3,11,0,2,3,4,4,11,18,5,1,10,7,1,5,5,7,0.61,1,1,0,4,0,1,7,4,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.21,50,2,0,1,0.33,0.39,2,0,1
underscore,0.19.42,npm,9660973,2946,16,21,0,19,42,0,0,0,1,0,1,1,0,1,0,0,2,0,0,10,2,1,1,0,1,0,2,0,1,0.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.91,691,3,0,0,0.1,0.08,1,0,0
@ctrl/magnet-link,3.5.48,npm,468,16,1,0,3,5,48,1,4,14,16,0,1,0,7,8,1,0,13,4,8,22,23,0,0,4,10,6,10,0,6,0.64,1,8,0,19,1,3,4,3,5,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0.23,36,2,0,0,0.81,0.79,1,3,1
